dataset,seq,frame,type,class,track_id,gt_id_new,old_hid,top1,top2,margin,no_box,cos_theta,r_v,v_obs_norm,sigma_norm,n_neighbor,geom_020
SportsMOT,V083,761,switch,S_c,4154,5,4103,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V083,763,switch,S_c,4157,2,4102,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V083,767,switch,S_c,4160,2,4102,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V083,770,switch,S_c,4161,2,4160,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V083,841,switch,S_r,4164,4,4110,0.9128,0.1128,0.8000,0,0.9795,1.063193,0.0835,0.0590,1.0,0
SportsMOT,V083,875,switch,S_r,4117,6,4152,0.9140,0.3012,0.6128,0,0.9485,1.610379,0.0441,0.0584,1.0,0
SportsMOT,V083,875,switch,S_r,4152,10,4117,0.9463,0.3406,0.6057,0,0.9968,1.218200,0.0394,0.0557,1.0,0
SportsMOT,V084,142,switch,S_c,4183,8,4171,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V084,142,switch,S_c,4182,11,4176,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V084,142,switch,S_c,4184,15,4179,0.2119,0.0000,0.2119,0,,,,0.1414,,0
SportsMOT,V084,146,switch,S_h,4179,16,4181,0.1512,0.0000,0.1512,0,,,,0.0673,,0
SportsMOT,V084,147,switch,S_c,4186,4,4167,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V084,147,switch,S_c,4189,9,4168,0.0292,0.0000,0.0292,0,,,,0.1414,,0
SportsMOT,V084,147,switch,S_c,4187,11,4182,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V084,147,switch,S_c,4188,15,4184,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V084,148,switch,S_c,4195,12,4177,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V084,149,switch,S_c,4199,14,4180,0.2168,0.0000,0.2168,0,,,,0.1414,,0
SportsMOT,V084,152,switch,S_h,4171,4,4186,0.0433,0.0000,0.0433,0,,,,0.0697,,0
SportsMOT,V084,152,switch,S_c,4204,12,4195,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V084,153,switch,S_c,4210,16,4179,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V084,154,switch,S_c,4215,11,4187,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V084,157,switch,S_c,4226,11,4215,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V084,157,switch,S_c,4228,14,4199,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V084,157,switch,S_c,4225,15,4188,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V084,162,switch,S_c,4233,10,4169,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V084,170,switch,S_c,4238,10,4233,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V084,172,switch,S_c,4239,10,4233,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V084,255,switch,S_r,4242,2,4165,0.9341,0.0000,0.9341,0,0.9991,1.151086,0.0106,0.0605,0.0,0
SportsMOT,V084,426,switch,S_c,4244,11,4226,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V084,429,switch,S_c,4246,10,4239,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V084,446,switch,S_r,4247,3,4174,0.7367,0.0000,0.7367,0,,,0.0480,0.0593,0.0,0
SportsMOT,V085,52,switch,S_r,4259,12,4264,0.9777,0.4527,0.5250,0,0.9852,1.025536,0.0304,0.0580,1.0,0
SportsMOT,V085,52,switch,S_r,4264,14,4259,0.8959,0.4964,0.3995,0,0.9928,1.723146,0.0300,0.0575,1.0,0
SportsMOT,V085,104,switch,S_c,4265,15,4252,0.2534,0.0000,0.2534,0,,,,0.1414,,0
SportsMOT,V085,113,switch,S_c,4267,16,4256,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V085,120,switch,S_c,4269,14,4264,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V085,134,switch,S_c,4271,13,4257,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V085,224,switch,S_c,4272,1,4251,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V085,279,switch,S_c,4273,4,4248,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V085,355,switch,S_c,4274,13,4271,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V085,386,switch,S_c,4275,12,4259,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V085,438,switch,S_h,4275,8,4258,0.4348,0.0000,0.4348,0,,,,0.0782,,0
SportsMOT,V085,438,switch,S_r,4258,12,4275,0.7176,0.0000,0.7176,0,,,0.1060,0.0570,0.0,0
SportsMOT,V085,470,switch,S_c,4277,0,4263,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V085,470,switch,S_r,4262,17,4270,0.5236,0.1151,0.4085,0,0.7377,1.474996,0.1527,0.0613,1.0,0
SportsMOT,V085,474,switch,S_r,4265,17,4262,0.5108,0.1274,0.3834,0,0.4393,1.710956,0.2866,0.0612,1.0,0
SportsMOT,V085,475,switch,S_c,4283,10,4262,0.0918,0.0000,0.0918,0,,,,0.1414,,0
SportsMOT,V085,475,switch,S_c,4281,11,4254,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V085,476,switch,S_c,4286,18,4268,0.1290,0.0731,0.0560,0,,,,0.1414,,0
SportsMOT,V085,479,switch,S_c,4289,17,4265,0.2886,0.2590,0.0296,0,,,,0.1414,,1
SportsMOT,V085,480,switch,S_c,4291,18,4286,0.1141,0.1136,0.0005,0,,,,0.1414,,0
SportsMOT,V085,481,switch,S_c,4292,15,4265,0.1431,0.0000,0.1431,0,,,,0.1414,,0
SportsMOT,V086,62,switch,S_c,4301,5,4297,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,67,switch,S_c,4304,1,4296,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,67,switch,S_c,4306,3,4294,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,67,switch,S_c,4305,4,4295,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,67,switch,S_c,4308,7,4302,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,71,switch,S_h,4296,2,4293,0.2955,0.0000,0.2955,0,,,,0.0722,,0
SportsMOT,V086,72,switch,S_c,4326,7,4308,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,77,switch,S_c,4349,10,4339,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,82,switch,S_c,4402,13,4381,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,86,switch,S_h,4295,7,4326,0.0000,0.0000,0.0000,0,,,,0.0741,,0
SportsMOT,V086,87,switch,S_c,4446,10,4349,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,88,switch,S_c,4458,3,4306,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,89,switch,S_c,4472,2,4296,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,92,switch,S_c,4495,2,4472,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,92,switch,S_c,4493,3,4458,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,92,switch,S_c,4498,6,4299,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,92,switch,S_c,4494,7,4295,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,92,switch,S_c,4497,8,4309,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,97,switch,S_c,4538,5,4301,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,97,switch,S_c,4537,9,4309,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,97,switch,S_c,4535,15,4297,0.0377,0.0000,0.0377,0,,,,0.1414,,0
SportsMOT,V086,97,switch,S_c,4531,16,4509,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,97,switch,S_c,4534,18,4511,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,99,switch,S_c,4542,5,4301,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,99,switch,S_c,4540,9,4309,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,102,switch,S_c,4546,5,4542,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,102,switch,S_c,4545,9,4540,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,116,switch,S_h,4540,11,4297,0.0000,0.0000,0.0000,0,,,,0.0727,,0
SportsMOT,V086,303,switch,S_c,4566,19,4548,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,364,switch,S_c,4577,13,4402,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,364,switch,S_c,4578,17,4532,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,366,switch,S_c,4583,9,4545,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,369,switch,S_c,4595,16,4531,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,375,switch,S_h,4583,8,4497,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,379,switch,S_c,4647,8,4583,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,380,switch,S_c,4655,10,4446,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,383,switch,S_h,4534,13,4577,0.0000,0.0000,0.0000,0,,,,0.0635,,0
SportsMOT,V086,384,switch,S_c,4686,7,4494,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,384,switch,S_c,4679,10,4655,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,386,switch,S_c,4699,5,4546,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,386,switch,S_c,4693,8,4647,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,390,switch,S_c,4715,13,4534,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,391,switch,S_c,4724,6,4498,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,394,switch,S_c,4736,5,4546,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,394,switch,S_c,4733,6,4724,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,394,switch,S_c,4734,8,4693,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,395,switch,S_c,4743,1,4304,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,395,switch,S_c,4742,4,4305,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,395,switch,S_h,4595,11,4540,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,395,switch,S_c,4740,13,4715,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,398,switch,S_h,4577,9,4545,0.0000,0.0000,0.0000,0,,,,0.0865,,0
SportsMOT,V086,399,switch,S_c,4751,1,4304,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,399,switch,S_c,4752,2,4495,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,401,switch,S_h,4743,3,4493,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,402,switch,S_c,4757,11,4540,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,404,switch,S_c,4760,11,4540,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,422,switch,S_h,4740,9,4577,0.6768,0.0000,0.6768,0,,,,0.1414,,0
SportsMOT,V086,437,switch,S_c,4763,0,4298,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,439,switch,S_c,4764,12,4559,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,445,switch,S_c,4765,9,4740,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,464,switch,S_c,4766,14,4533,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,469,switch,S_c,4767,13,4715,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,481,switch,S_c,4768,19,4566,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,486,switch,S_c,4769,15,4535,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,515,switch,S_c,4785,15,4769,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,527,switch,S_c,4786,17,4578,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,530,switch,S_c,4788,16,4531,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,530,switch,S_c,4787,17,4786,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,535,switch,S_c,4790,5,4736,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,535,switch,S_c,4792,18,4534,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,540,switch,S_c,4798,7,4686,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,541,switch,S_r,4786,18,4792,0.8605,0.0000,0.8605,0,0.9994,1.090683,0.1702,0.0565,0.0,0
SportsMOT,V086,547,switch,S_c,4812,15,4785,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,550,switch,S_c,4816,15,4812,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,553,switch,S_c,4820,11,4760,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,555,switch,S_c,4822,15,4816,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,557,switch,S_c,4824,11,4760,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,560,switch,S_c,4826,11,4760,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,582,switch,S_h,4824,15,4822,0.7807,0.0000,0.7807,0,,,,0.1414,,0
SportsMOT,V086,584,switch,S_h,4822,15,4824,0.3958,0.0000,0.3958,0,,,,0.0638,,0
SportsMOT,V086,590,switch,S_c,4827,20,4565,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,712,switch,S_c,4828,10,4679,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,714,switch,S_c,4829,15,4822,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,716,switch,S_c,4830,15,4822,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,745,switch,S_r,4831,9,4765,0.7622,0.0000,0.7622,0,0.9980,1.399842,0.1168,0.0595,0.0,0
SportsMOT,V086,754,switch,S_c,4832,11,4826,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V086,756,switch,S_c,4833,11,4826,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,104,switch,S_r,4848,11,4838,0.6630,0.5801,0.0829,0,,,0.0837,0.0605,2.0,1
SportsMOT,V087,104,switch,S_c,4850,14,4849,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,196,switch,S_r,4856,18,4854,0.8371,0.7531,0.0839,0,,,0.0328,0.0638,2.0,1
SportsMOT,V087,197,switch,S_h,4854,19,4855,0.7319,0.7047,0.0272,0,,,,0.0593,,1
SportsMOT,V087,213,switch,S_r,4847,14,4850,0.8924,0.0000,0.8924,0,0.9878,1.067882,0.0798,0.0595,0.0,0
SportsMOT,V087,214,switch,S_c,4857,13,4847,0.4227,0.0000,0.4227,0,,,,0.1414,,0
SportsMOT,V087,216,switch,S_c,4858,6,4843,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,222,switch,S_c,4859,7,4841,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,224,switch,S_c,4860,7,4841,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,229,switch,S_h,4859,3,4844,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,234,switch,S_c,4861,2,4834,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,239,switch,S_c,4862,4,4839,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,261,switch,S_c,4863,1,4837,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,283,switch,S_c,4865,10,4842,0.3926,0.0782,0.3144,0,,,,0.1414,,0
SportsMOT,V087,285,switch,S_c,4866,10,4842,0.1946,0.1044,0.0902,0,,,,0.1414,,0
SportsMOT,V087,286,switch,S_c,4867,6,4858,0.5758,0.1910,0.3848,0,,,,0.1414,,0
SportsMOT,V087,289,switch,S_c,4868,0,4836,0.1230,0.0000,0.1230,0,,,,0.1414,,0
SportsMOT,V087,315,switch,S_c,4870,6,4867,0.1674,0.0229,0.1445,0,,,,0.1414,,0
SportsMOT,V087,318,switch,S_h,4867,9,4845,0.6007,0.0909,0.5098,0,,,,0.0632,,0
SportsMOT,V087,319,switch,S_r,4840,3,4859,0.3323,0.2225,0.1099,0,-0.3602,1.153984,0.1228,0.0567,1.0,1
SportsMOT,V087,319,switch,S_r,4859,7,4860,0.2911,0.1993,0.0918,0,-0.0351,2.419089,0.2940,0.0606,1.0,0
SportsMOT,V087,319,switch,S_r,4862,8,4840,0.7200,0.4302,0.2897,0,0.7550,1.199626,0.1450,0.0612,1.0,0
SportsMOT,V087,319,switch,S_r,4848,9,4845,0.3596,0.1626,0.1970,0,-0.2196,1.901708,0.2151,0.0585,2.0,0
SportsMOT,V087,319,switch,S_r,4835,11,4848,0.6989,0.4571,0.2419,0,0.9908,1.788760,0.0578,0.0614,2.0,0
SportsMOT,V087,320,switch,S_c,4872,4,4862,0.2323,0.0000,0.2323,0,,,,0.1414,,0
SportsMOT,V087,320,switch,S_c,4874,5,4835,0.1343,0.0312,0.1031,0,,,,0.1414,,0
SportsMOT,V087,320,switch,S_c,4871,12,4846,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,320,switch,S_c,4873,15,4851,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,321,switch,S_c,4875,13,4857,0.0747,0.0000,0.0747,0,,,,0.1414,,0
SportsMOT,V087,324,switch,S_r,4862,3,4840,0.4659,0.2114,0.2545,0,0.4641,1.393445,0.1451,0.0535,2.0,0
SportsMOT,V087,324,switch,S_r,4840,7,4859,0.2770,0.1265,0.1505,0,0.1170,1.798034,0.3178,0.0606,2.0,0
SportsMOT,V087,324,switch,S_r,4872,8,4862,0.5035,0.3925,0.1110,0,0.6784,1.168644,0.1515,0.0674,1.0,1
SportsMOT,V087,324,switch,S_r,4835,9,4848,0.3149,0.2199,0.0950,0,0.0967,1.212040,0.2252,0.0575,2.0,1
SportsMOT,V087,324,switch,S_r,4874,11,4835,0.7256,0.3582,0.3674,0,0.9920,1.289804,0.1236,0.0676,2.0,0
SportsMOT,V087,325,switch,S_c,4881,5,4874,0.2657,0.0000,0.2657,0,,,,0.1414,,0
SportsMOT,V087,325,switch,S_c,4878,13,4875,0.0065,0.0000,0.0065,0,,,,0.1414,,0
SportsMOT,V087,325,switch,S_c,4877,14,4847,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,325,switch,S_c,4876,17,4852,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,326,switch,S_c,4884,10,4866,0.4280,0.2991,0.1289,0,,,,0.1414,,1
SportsMOT,V087,329,switch,S_r,4872,3,4862,0.4767,0.2348,0.2419,0,0.8245,1.645612,0.3292,0.0547,1.0,0
SportsMOT,V087,329,switch,S_h,4860,6,4870,0.0000,0.0000,0.0000,0,,,,0.0720,,0
SportsMOT,V087,329,switch,S_c,4889,8,4872,0.1569,0.0000,0.1569,0,,,,0.1414,,0
SportsMOT,V087,329,switch,S_r,4874,9,4835,0.4699,0.2056,0.2642,0,0.5465,1.472748,0.3010,0.0560,3.0,0
SportsMOT,V087,329,switch,S_r,4881,11,4874,0.6577,0.4816,0.1760,0,0.9925,1.491196,0.1370,0.0653,2.0,1
SportsMOT,V087,329,switch,S_h,4846,13,4878,0.3463,0.0671,0.2793,0,,,,0.0735,,0
SportsMOT,V087,329,switch,S_h,4875,14,4877,0.3789,0.0000,0.3789,0,,,,0.0733,,0
SportsMOT,V087,330,switch,S_c,4893,5,4881,0.2392,0.1015,0.1376,0,,,,0.1414,,0
SportsMOT,V087,330,switch,S_h,4862,7,4840,0.0074,0.0000,0.0074,0,,,,0.0673,,0
SportsMOT,V087,330,switch,S_c,4894,19,4854,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,331,switch,S_r,4870,10,4884,0.9083,0.2273,0.6810,0,0.9926,1.000392,0.2785,0.0596,2.0,0
SportsMOT,V087,331,switch,S_c,4896,16,4853,0.1628,0.0000,0.1628,0,,,,0.1414,,0
SportsMOT,V087,334,switch,S_h,4878,14,4875,0.3864,0.0000,0.3864,0,,,,0.0717,,0
SportsMOT,V087,335,switch,S_c,4901,16,4896,0.0959,0.0000,0.0959,0,,,,0.1414,,0
SportsMOT,V087,336,switch,S_c,4905,18,4856,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,340,switch,S_c,4915,18,4905,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,341,switch,S_c,4918,6,4860,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,344,switch,S_h,4860,9,4874,0.5011,0.1356,0.3655,0,,,,0.0689,,0
SportsMOT,V087,346,switch,S_h,4874,9,4860,0.8495,0.1671,0.6824,0,,,,0.0678,,0
SportsMOT,V087,350,switch,S_h,4867,19,4894,0.6370,0.0506,0.5864,0,,,,0.1414,,0
SportsMOT,V087,355,switch,S_h,4875,14,4878,0.7999,0.0000,0.7999,0,,,,0.0739,,0
SportsMOT,V087,386,switch,S_c,4921,9,4874,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,399,switch,S_r,4901,19,4867,0.6507,0.4654,0.1853,0,0.6814,1.257317,0.0969,0.0574,2.0,1
SportsMOT,V087,402,switch,S_c,4922,16,4901,0.2906,0.2738,0.0169,0,,,,0.1414,,1
SportsMOT,V087,405,switch,S_c,4924,10,4870,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,405,switch,S_c,4923,16,4922,0.6076,0.0783,0.5293,0,,,,0.1414,,0
SportsMOT,V087,406,switch,S_c,4925,8,4889,0.3636,0.0000,0.3636,0,,,,0.1414,,0
SportsMOT,V087,408,switch,S_c,4926,6,4918,0.0368,0.0000,0.0368,0,,,,0.1414,,0
SportsMOT,V087,409,switch,S_r,4924,8,4925,0.5812,0.3064,0.2748,0,0.4921,1.756835,0.2321,0.0610,1.0,0
SportsMOT,V087,409,switch,S_r,4923,19,4901,0.5747,0.5141,0.0607,0,0.9232,1.711503,0.1088,0.0662,1.0,1
SportsMOT,V087,410,switch,S_r,4926,7,4862,0.4366,0.0000,0.4366,0,0.5355,1.052449,0.1688,0.0645,0.0,0
SportsMOT,V087,410,switch,S_c,4927,10,4924,0.1815,0.0000,0.1815,0,,,,0.1414,,0
SportsMOT,V087,410,switch,S_c,4928,16,4923,0.1946,0.0000,0.1946,0,,,,0.1414,,0
SportsMOT,V087,410,switch,S_h,4922,18,4915,0.5876,0.0000,0.5876,0,,,,0.0749,,0
SportsMOT,V087,411,switch,S_c,4929,3,4872,0.0058,0.0000,0.0058,0,,,,0.1414,,0
SportsMOT,V087,414,switch,S_r,4925,6,4918,0.6201,0.4603,0.1598,0,0.9998,1.497142,0.2220,0.0572,1.0,1
SportsMOT,V087,414,switch,S_h,4915,18,4922,0.5685,0.0000,0.5685,0,,,,0.0651,,0
SportsMOT,V087,415,switch,S_c,4930,7,4926,0.5089,0.0327,0.4763,0,,,,0.1414,,0
SportsMOT,V087,416,switch,S_c,4931,2,4861,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,418,switch,S_c,4932,4,4872,0.1137,0.0000,0.1137,0,,,,0.1414,,0
SportsMOT,V087,419,switch,S_r,4930,6,4925,0.5959,0.4007,0.1951,0,0.7351,1.047050,0.1661,0.0595,3.0,1
SportsMOT,V087,420,switch,S_c,4933,4,4872,0.1179,0.0000,0.1179,0,,,,0.1414,,0
SportsMOT,V087,420,switch,S_c,4934,7,4930,0.1475,0.0335,0.1140,0,,,,0.1414,,0
SportsMOT,V087,425,switch,S_c,4935,1,4863,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,434,switch,S_c,4937,0,4868,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,442,switch,S_h,4922,18,4915,0.7353,0.0000,0.7353,0,,,,0.0655,,0
SportsMOT,V087,458,switch,S_r,4924,4,4933,0.8533,0.7096,0.1437,0,0.7036,2.377949,0.0344,0.0563,4.0,1
SportsMOT,V087,458,switch,S_r,4933,8,4924,0.5865,0.4960,0.0905,0,-0.4675,2.678488,0.0358,0.0574,4.0,1
SportsMOT,V087,459,switch,S_r,4924,3,4929,0.7922,0.4965,0.2957,0,-0.7666,4.981868,0.0068,0.0568,4.0,0
SportsMOT,V087,459,switch,S_r,4929,4,4933,0.9518,0.3138,0.6380,0,0.9988,1.186410,0.0512,0.0585,4.0,0
SportsMOT,V087,474,switch,S_r,4933,3,4924,0.9706,0.3390,0.6317,0,0.9978,1.084700,0.0560,0.0575,2.0,0
SportsMOT,V087,474,switch,S_r,4924,8,4933,0.8858,0.3968,0.4890,0,0.3284,1.969207,0.0208,0.0572,2.0,0
SportsMOT,V087,484,switch,S_c,4939,18,4922,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,528,switch,S_c,4940,1,4935,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,536,switch,S_c,4941,0,4937,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,556,switch,S_c,4942,19,4923,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,583,switch,S_c,4943,16,4928,0.0026,0.0000,0.0026,0,,,,0.1414,,0
SportsMOT,V087,597,switch,S_c,4945,7,4934,0.0630,0.0000,0.0630,0,,,,0.1414,,0
SportsMOT,V087,597,switch,S_c,4944,9,4921,0.0000,0.0000,0.0000,0,,,,0.1414,,0
SportsMOT,V087,601,switch,S_r,4929,7,4945,0.3366,0.1574,0.1792,0,0.3452,1.943133,0.3683,0.0614,1.0,0
SportsMOT,V087,601,switch,S_h,4921,11,4881,0.1648,0.0000,0.1648,0,,,,0.0724,,0
SportsMOT,V087,601,switch,S_r,4871,15,4873,0.5181,0.2883,0.2298,0,0.4092,1.447909,0.2086,0.0568,1.0,0
SportsMOT,V087,602,switch,S_c,4946,12,4871,0.1883,0.0000,0.1883,0,,,,0.1414,,0
