seq,frame,type,gt_id_old,gt_id_new,track_id,note
V003,1913,switch,670,670,1443,tracker 1696 -> 1443 on gt 670
V003,1914,reuse,584,670,1443,tracker 1443 matched gt 584 (last frame 1912) now gt 670
V003,1917,switch,338,338,1265,tracker 1256 -> 1265 on gt 338
V003,1917,switch,595,595,1256,tracker 1265 -> 1256 on gt 595
V003,1918,reuse,338,595,1256,tracker 1256 matched gt 338 (last frame 1896) now gt 595
V003,1935,switch,625,625,1719,tracker 1609 -> 1719 on gt 625
V003,1935,switch,629,629,1609,tracker 1661 -> 1609 on gt 629
V003,1936,reuse,625,629,1609,tracker 1609 matched gt 625 (last frame 1934) now gt 629
V003,1937,switch,392,392,1722,tracker 1401 -> 1722 on gt 392
V003,1947,switch,388,388,1371,tracker 1667 -> 1371 on gt 388
V003,1948,reuse,597,388,1371,tracker 1371 matched gt 597 (last frame 1922) now gt 388
V003,1949,switch,380,380,1319,tracker 1270 -> 1319 on gt 380
V003,1950,reuse,596,380,1319,tracker 1319 matched gt 596 (last frame 1948) now gt 380
V003,1959,reuse,590,730,1338,tracker 1338 matched gt 590 (last frame 1895) now gt 730
V003,1963,reuse,380,596,1319,tracker 1319 matched gt 380 (last frame 1962) now gt 596
V003,1966,reuse,356,364,1337,tracker 1337 matched gt 356 (last frame 1927) now gt 364
V003,1968,reuse,595,338,1265,tracker 1265 matched gt 595 (last frame 1916) now gt 338
V003,1970,switch,380,380,1338,tracker 1319 -> 1338 on gt 380
V003,1972,reuse,730,380,1338,tracker 1338 matched gt 730 (last frame 1969) now gt 380
V003,1979,switch,394,394,1341,tracker 1272 -> 1341 on gt 394
V003,1979,switch,581,581,1448,tracker 1459 -> 1448 on gt 581
V003,1980,reuse,591,394,1341,tracker 1341 matched gt 591 (last frame 1889) now gt 394
V003,1980,reuse,582,581,1448,tracker 1448 matched gt 582 (last frame 1953) now gt 581
V003,1995,switch,378,378,1387,tracker 1420 -> 1387 on gt 378
V003,1996,reuse,585,378,1387,tracker 1387 matched gt 585 (last frame 1986) now gt 378
V003,1998,switch,378,378,1420,tracker 1387 -> 1420 on gt 378
V003,2002,switch,585,585,1417,tracker 1387 -> 1417 on gt 585
V003,2003,reuse,379,585,1417,tracker 1417 matched gt 379 (last frame 1960) now gt 585
V003,2010,switch,386,386,1530,tracker 1659 -> 1530 on gt 386
V003,2011,switch,380,380,1318,tracker 1338 -> 1318 on gt 380
V003,2011,reuse,569,386,1530,tracker 1530 matched gt 569 (last frame 2006) now gt 386
V003,2012,reuse,675,380,1318,tracker 1318 matched gt 675 (last frame 2010) now gt 380
V003,2020,switch,585,585,1710,tracker 1417 -> 1710 on gt 585
V003,2021,reuse,584,585,1710,tracker 1710 matched gt 584 (last frame 2015) now gt 585
V003,2025,switch,673,673,1267,tracker 1331 -> 1267 on gt 673
V003,2025,switch,706,706,1331,tracker 1267 -> 1331 on gt 706
V003,2026,reuse,706,673,1267,tracker 1267 matched gt 706 (last frame 2017) now gt 673
V003,2026,reuse,673,706,1331,tracker 1331 matched gt 673 (last frame 2024) now gt 706
V003,2037,switch,385,385,1722,tracker 1413 -> 1722 on gt 385
V003,2038,switch,571,571,1420,tracker 1704 -> 1420 on gt 571
V003,2038,reuse,392,385,1722,tracker 1722 matched gt 392 (last frame 2036) now gt 385
V003,2039,reuse,378,571,1420,tracker 1420 matched gt 378 (last frame 1994) now gt 571
V003,2051,reuse,679,677,1347,tracker 1347 matched gt 679 (last frame 2050) now gt 677
V003,2072,switch,679,679,1779,tracker 1347 -> 1779 on gt 679
V003,2074,reuse,578,645,1373,tracker 1373 matched gt 578 (last frame 2027) now gt 645
V003,2075,switch,679,679,1621,tracker 1347 -> 1621 on gt 679
V003,2076,switch,684,684,1780,tracker 1621 -> 1780 on gt 684
V003,2076,reuse,684,679,1621,tracker 1621 matched gt 684 (last frame 2074) now gt 679
V003,2090,switch,679,679,1782,tracker 1621 -> 1782 on gt 679
V003,2110,reuse,679,681,1621,tracker 1621 matched gt 679 (last frame 2089) now gt 681
V003,2111,switch,157,157,1802,tracker 1767 -> 1802 on gt 157
V003,2111,reuse,157,156,1767,tracker 1767 matched gt 157 (last frame 2110) now gt 156
V003,2118,reuse,559,153,1805,tracker 1805 matched gt 559 (last frame 2117) now gt 153
V003,2119,switch,697,697,1722,tracker 1406 -> 1722 on gt 697
V003,2120,reuse,385,697,1722,tracker 1722 matched gt 385 (last frame 2074) now gt 697
V003,2126,switch,622,622,1406,tracker 1488 -> 1406 on gt 622
V003,2127,switch,648,648,1438,tracker 1450 -> 1438 on gt 648
V003,2127,switch,665,665,1450,tracker 1438 -> 1450 on gt 665
V003,2127,reuse,697,622,1406,tracker 1406 matched gt 697 (last frame 2117) now gt 622
V003,2128,switch,650,650,1817,tracker 1457 -> 1817 on gt 650
V003,2128,reuse,665,648,1438,tracker 1438 matched gt 665 (last frame 2126) now gt 648
V003,2128,reuse,648,665,1450,tracker 1450 matched gt 648 (last frame 2126) now gt 665
V003,2129,switch,678,678,1347,tracker 1365 -> 1347 on gt 678
V003,2131,switch,664,664,1788,tracker 1357 -> 1788 on gt 664
V003,2134,switch,679,679,1824,tracker 1782 -> 1824 on gt 679
V003,2142,switch,706,706,1267,tracker 1331 -> 1267 on gt 706
V003,2143,reuse,673,706,1267,tracker 1267 matched gt 673 (last frame 2141) now gt 706
V003,2153,switch,681,681,1782,tracker 1621 -> 1782 on gt 681
V003,2154,reuse,679,681,1782,tracker 1782 matched gt 679 (last frame 2132) now gt 681
V003,2156,switch,684,684,1365,tracker 1780 -> 1365 on gt 684
V003,2157,switch,244,244,1849,tracker 1627 -> 1849 on gt 244
V003,2157,reuse,678,684,1365,tracker 1365 matched gt 678 (last frame 2125) now gt 684
V003,2160,switch,681,681,1621,tracker 1782 -> 1621 on gt 681
V003,2161,switch,681,681,1782,tracker 1782 -> 1782 on gt 681
V003,2163,switch,681,681,1621,tracker 1782 -> 1621 on gt 681
V003,2165,switch,636,636,1730,tracker 1713 -> 1730 on gt 636
V003,2166,reuse,727,636,1730,tracker 1730 matched gt 727 (last frame 2116) now gt 636
V003,2172,switch,641,641,1405,tracker 1361 -> 1405 on gt 641
V003,2173,reuse,660,641,1405,tracker 1405 matched gt 660 (last frame 2134) now gt 641
V003,2177,switch,641,641,1361,tracker 1405 -> 1361 on gt 641
V003,2180,switch,685,685,1722,tracker 1859 -> 1722 on gt 685
V003,2181,reuse,641,660,1405,tracker 1405 matched gt 641 (last frame 2176) now gt 660
V003,2181,reuse,697,685,1722,tracker 1722 matched gt 697 (last frame 2133) now gt 685
V003,2190,switch,652,652,1705,tracker 1694 -> 1705 on gt 652
V003,2191,reuse,658,652,1705,tracker 1705 matched gt 658 (last frame 2159) now gt 652
V003,2192,switch,701,701,1465,tracker 1410 -> 1465 on gt 701
V003,2194,reuse,637,701,1465,tracker 1465 matched gt 637 (last frame 2191) now gt 701
V003,2196,switch,660,660,1410,tracker 1405 -> 1410 on gt 660
V003,2196,switch,701,701,1405,tracker 1465 -> 1405 on gt 701
V003,2197,reuse,701,660,1410,tracker 1410 matched gt 701 (last frame 2181) now gt 660
V003,2197,reuse,660,701,1405,tracker 1405 matched gt 660 (last frame 2195) now gt 701
V003,2198,switch,656,656,1694,tracker 1688 -> 1694 on gt 656
V003,2199,reuse,652,656,1694,tracker 1694 matched gt 652 (last frame 2188) now gt 656
V003,2200,switch,656,656,1870,tracker 1694 -> 1870 on gt 656
V003,2201,switch,665,665,1694,tracker 1450 -> 1694 on gt 665
V003,2202,reuse,656,665,1694,tracker 1694 matched gt 656 (last frame 2199) now gt 665
V003,2204,switch,637,637,1887,tracker 1465 -> 1887 on gt 637
V003,2204,switch,641,641,1465,tracker 1361 -> 1465 on gt 641
V003,2207,switch,640,640,1888,tracker 1700 -> 1888 on gt 640
V003,2207,reuse,701,641,1465,tracker 1465 matched gt 701 (last frame 2194) now gt 641
V003,2215,switch,680,680,1859,tracker 1425 -> 1859 on gt 680
V003,2216,reuse,685,680,1859,tracker 1859 matched gt 685 (last frame 2178) now gt 680
V003,2217,switch,664,664,1881,tracker 1788 -> 1881 on gt 664
V003,2221,switch,634,634,1361,tracker 1554 -> 1361 on gt 634
V003,2222,switch,558,558,1895,tracker 1775 -> 1895 on gt 558
V003,2222,reuse,641,634,1361,tracker 1361 matched gt 641 (last frame 2192) now gt 634
V003,2224,switch,685,685,1846,tracker 1722 -> 1846 on gt 685
V003,2225,reuse,682,685,1846,tracker 1846 matched gt 682 (last frame 2223) now gt 685
V003,2226,switch,686,686,1904,tracker 1891 -> 1904 on gt 686
V003,2226,reuse,137,138,1899,tracker 1899 matched gt 137 (last frame 2225) now gt 138
V003,2226,reuse,686,683,1891,tracker 1891 matched gt 686 (last frame 2225) now gt 683
V003,2227,switch,558,558,1775,tracker 1895 -> 1775 on gt 558
V003,2227,switch,656,656,1450,tracker 1870 -> 1450 on gt 656
V003,2227,switch,664,664,1907,tracker 1881 -> 1907 on gt 664
V003,2228,reuse,665,656,1450,tracker 1450 matched gt 665 (last frame 2200) now gt 656
V003,2229,switch,137,137,1912,tracker 1899 -> 1912 on gt 137
V003,2229,switch,662,662,1882,tracker 1362 -> 1882 on gt 662
V003,2229,reuse,685,682,1846,tracker 1846 matched gt 685 (last frame 2228) now gt 682
V003,2230,switch,647,647,1554,tracker 1506 -> 1554 on gt 647
V003,2234,switch,660,660,1491,tracker 1410 -> 1491 on gt 660
V003,2234,reuse,634,647,1554,tracker 1554 matched gt 634 (last frame 2220) now gt 647
V003,2235,reuse,635,660,1491,tracker 1491 matched gt 635 (last frame 2233) now gt 660
V003,2236,switch,660,660,1410,tracker 1491 -> 1410 on gt 660
V003,2236,switch,704,704,1881,tracker 1404 -> 1881 on gt 704
V003,2236,reuse,660,635,1491,tracker 1491 matched gt 660 (last frame 2235) now gt 635
V003,2237,switch,214,214,1897,tracker 1917 -> 1897 on gt 214
V003,2237,reuse,664,704,1881,tracker 1881 matched gt 664 (last frame 2226) now gt 704
V003,2237,reuse,214,211,1917,tracker 1917 matched gt 214 (last frame 2236) now gt 211
V003,2238,reuse,624,214,1897,tracker 1897 matched gt 624 (last frame 2236) now gt 214
V003,2239,switch,660,660,1491,tracker 1410 -> 1491 on gt 660
V003,2240,reuse,635,660,1491,tracker 1491 matched gt 635 (last frame 2238) now gt 660
V003,2241,switch,704,704,1788,tracker 1881 -> 1788 on gt 704
V003,2242,reuse,664,704,1788,tracker 1788 matched gt 664 (last frame 2216) now gt 704
V003,2243,switch,624,624,1733,tracker 1897 -> 1733 on gt 624
V003,2243,switch,635,635,1410,tracker 1491 -> 1410 on gt 635
V003,2243,switch,657,657,1361,tracker 1678 -> 1361 on gt 657
V003,2244,switch,255,255,1922,tracker 1499 -> 1922 on gt 255
V003,2244,switch,610,610,1588,tracker 1753 -> 1588 on gt 610
V003,2244,switch,623,623,1926,tracker 1733 -> 1926 on gt 623
V003,2244,reuse,623,624,1733,tracker 1733 matched gt 623 (last frame 2242) now gt 624
V003,2244,reuse,660,635,1410,tracker 1410 matched gt 660 (last frame 2237) now gt 635
V003,2244,reuse,634,657,1361,tracker 1361 matched gt 634 (last frame 2236) now gt 657
V003,2245,switch,236,236,1918,tracker 1455 -> 1918 on gt 236
V003,2245,reuse,609,610,1588,tracker 1588 matched gt 609 (last frame 2240) now gt 610
V003,2246,switch,255,255,1499,tracker 1922 -> 1499 on gt 255
V003,2246,switch,610,610,1753,tracker 1588 -> 1753 on gt 610
V003,2246,reuse,610,609,1588,tracker 1588 matched gt 610 (last frame 2245) now gt 609
V003,2249,switch,656,656,1694,tracker 1450 -> 1694 on gt 656
V003,2250,switch,700,700,1730,tracker 1536 -> 1730 on gt 700
V003,2250,switch,704,704,1404,tracker 1788 -> 1404 on gt 704
V003,2250,reuse,665,656,1694,tracker 1694 matched gt 665 (last frame 2231) now gt 656
V003,2251,switch,680,680,1722,tracker 1859 -> 1722 on gt 680
V003,2251,reuse,636,700,1730,tracker 1730 matched gt 636 (last frame 2199) now gt 700
V003,2252,switch,652,652,1450,tracker 1705 -> 1450 on gt 652
V003,2252,reuse,685,680,1722,tracker 1722 matched gt 685 (last frame 2212) now gt 680
V003,2253,reuse,656,652,1450,tracker 1450 matched gt 656 (last frame 2248) now gt 652
V003,2257,switch,236,236,1455,tracker 1918 -> 1455 on gt 236
V003,2258,switch,680,680,1406,tracker 1722 -> 1406 on gt 680
V003,2259,reuse,622,680,1406,tracker 1406 matched gt 622 (last frame 2257) now gt 680
V003,2260,switch,646,646,1678,tracker 1489 -> 1678 on gt 646
V003,2261,reuse,657,646,1678,tracker 1678 matched gt 657 (last frame 2241) now gt 646
V003,2264,switch,644,644,1705,tracker 1605 -> 1705 on gt 644
V003,2264,switch,680,680,1722,tracker 1406 -> 1722 on gt 680
V003,2265,reuse,652,644,1705,tracker 1705 matched gt 652 (last frame 2251) now gt 644
V003,2266,switch,686,686,1891,tracker 1904 -> 1891 on gt 686
V003,2267,switch,700,700,1536,tracker 1730 -> 1536 on gt 700
V003,2267,reuse,683,686,1891,tracker 1891 matched gt 683 (last frame 2265) now gt 686
V003,2268,switch,646,646,1489,tracker 1678 -> 1489 on gt 646
V003,2268,switch,647,647,1410,tracker 1554 -> 1410 on gt 647
V003,2269,reuse,635,647,1410,tracker 1410 matched gt 635 (last frame 2246) now gt 647
V003,2270,switch,648,648,1678,tracker 1438 -> 1678 on gt 648
V003,2271,reuse,647,635,1410,tracker 1410 matched gt 647 (last frame 2270) now gt 635
V003,2271,reuse,646,648,1678,tracker 1678 matched gt 646 (last frame 2267) now gt 648
V003,2271,reuse,688,687,1932,tracker 1932 matched gt 688 (last frame 2270) now gt 687
V003,2272,switch,646,646,1881,tracker 1489 -> 1881 on gt 646
V003,2273,reuse,704,646,1881,tracker 1881 matched gt 704 (last frame 2240) now gt 646
V003,2274,switch,646,646,1489,tracker 1881 -> 1489 on gt 646
V003,2275,switch,229,229,1918,tracker 1460 -> 1918 on gt 229
V003,2276,switch,652,652,1881,tracker 1450 -> 1881 on gt 652
V003,2276,reuse,236,229,1918,tracker 1918 matched gt 236 (last frame 2256) now gt 229
V003,2277,switch,229,229,1460,tracker 1918 -> 1460 on gt 229
V003,2277,switch,628,628,1609,tracker 1390 -> 1609 on gt 628
V003,2277,reuse,646,652,1881,tracker 1881 matched gt 646 (last frame 2273) now gt 652
V003,2278,switch,652,652,1450,tracker 1881 -> 1450 on gt 652
V003,2278,reuse,629,628,1609,tracker 1609 matched gt 629 (last frame 2264) now gt 628
V003,2281,switch,635,635,1678,tracker 1410 -> 1678 on gt 635
V003,2282,switch,647,647,1954,tracker 1410 -> 1954 on gt 647
V003,2282,reuse,648,635,1678,tracker 1678 matched gt 648 (last frame 2271) now gt 635
V003,2283,switch,646,646,1361,tracker 1489 -> 1361 on gt 646
V003,2284,reuse,657,646,1361,tracker 1361 matched gt 657 (last frame 2246) now gt 646
V003,2285,switch,628,628,1647,tracker 1609 -> 1647 on gt 628
V003,2285,switch,647,647,1410,tracker 1954 -> 1410 on gt 647
V003,2286,switch,628,628,1609,tracker 1609 -> 1609 on gt 628
V003,2286,reuse,635,647,1410,tracker 1410 matched gt 635 (last frame 2273) now gt 647
V003,2288,switch,635,635,1410,tracker 1678 -> 1410 on gt 635
V003,2288,switch,644,644,1888,tracker 1705 -> 1888 on gt 644
V003,2289,switch,638,638,1404,tracker 1430 -> 1404 on gt 638
V003,2289,switch,647,647,1678,tracker 1410 -> 1678 on gt 647
V003,2289,reuse,647,635,1410,tracker 1410 matched gt 647 (last frame 2286) now gt 635
V003,2289,reuse,640,644,1888,tracker 1888 matched gt 640 (last frame 2210) now gt 644
V003,2290,reuse,704,638,1404,tracker 1404 matched gt 704 (last frame 2264) now gt 638
V003,2290,reuse,635,647,1678,tracker 1678 matched gt 635 (last frame 2287) now gt 647
V003,2292,switch,635,635,1954,tracker 1410 -> 1954 on gt 635
V003,2293,reuse,647,635,1954,tracker 1954 matched gt 647 (last frame 2284) now gt 635
V003,2298,switch,646,646,1489,tracker 1361 -> 1489 on gt 646
V003,2298,switch,652,652,1361,tracker 1450 -> 1361 on gt 652
V003,2300,switch,648,648,1954,tracker 1678 -> 1954 on gt 648
V003,2301,switch,652,652,1489,tracker 1450 -> 1489 on gt 652
V003,2301,reuse,635,648,1954,tracker 1954 matched gt 635 (last frame 2293) now gt 648
V003,2302,reuse,646,652,1489,tracker 1489 matched gt 646 (last frame 2282) now gt 652
V003,2303,switch,646,646,1361,tracker 1361 -> 1361 on gt 646
V003,2307,switch,646,646,1817,tracker 1361 -> 1817 on gt 646
V003,2309,switch,648,648,1410,tracker 1954 -> 1410 on gt 648
V003,2309,reuse,650,646,1817,tracker 1817 matched gt 650 (last frame 2301) now gt 646
V003,2310,reuse,635,648,1410,tracker 1410 matched gt 635 (last frame 2291) now gt 648
V003,2312,switch,638,638,1907,tracker 1404 -> 1907 on gt 638
V003,2313,switch,642,642,1567,tracker 1654 -> 1567 on gt 642
V003,2313,reuse,664,638,1907,tracker 1907 matched gt 664 (last frame 2246) now gt 638
V003,2314,reuse,643,642,1567,tracker 1567 matched gt 643 (last frame 2285) now gt 642
V003,2315,switch,638,638,1430,tracker 1907 -> 1430 on gt 638
V003,2320,switch,705,705,1404,tracker 1447 -> 1404 on gt 705
V003,2321,reuse,638,705,1404,tracker 1404 matched gt 638 (last frame 2311) now gt 705
V003,2328,switch,612,612,1598,tracker 1601 -> 1598 on gt 612
V003,2329,reuse,611,612,1598,tracker 1598 matched gt 611 (last frame 2319) now gt 612
V003,2331,switch,505,505,1775,tracker 1769 -> 1775 on gt 505
V003,2331,switch,705,705,1447,tracker 1404 -> 1447 on gt 705
V003,2332,switch,629,629,1634,tracker 1609 -> 1634 on gt 629
V003,2332,switch,633,633,1654,tracker 1671 -> 1654 on gt 633
V003,2332,reuse,558,505,1775,tracker 1775 matched gt 558 (last frame 2300) now gt 505
V003,2333,reuse,630,629,1634,tracker 1634 matched gt 630 (last frame 2331) now gt 629
V003,2338,reuse,629,630,1634,tracker 1634 matched gt 629 (last frame 2337) now gt 630
V003,2345,switch,613,613,1492,tracker 1718 -> 1492 on gt 613
V003,2346,reuse,632,613,1492,tracker 1492 matched gt 632 (last frame 2325) now gt 613
V003,2350,switch,613,613,1598,tracker 1492 -> 1598 on gt 613
V003,2351,switch,613,613,1492,tracker 1492 -> 1492 on gt 613
V003,2352,switch,236,236,1567,tracker 1455 -> 1567 on gt 236
V003,2353,reuse,642,236,1567,tracker 1567 matched gt 642 (last frame 2342) now gt 236
V003,2354,switch,236,236,1450,tracker 1567 -> 1450 on gt 236
V003,2354,switch,613,613,1598,tracker 1492 -> 1598 on gt 613
V003,2355,switch,236,236,1567,tracker 1567 -> 1567 on gt 236
V003,2355,reuse,612,613,1598,tracker 1598 matched gt 612 (last frame 2352) now gt 613
V003,2358,switch,253,253,1432,tracker 1472 -> 1432 on gt 253
V003,2358,switch,689,689,2003,tracker 1997 -> 2003 on gt 689
V003,2359,reuse,661,253,1432,tracker 1432 matched gt 661 (last frame 2337) now gt 253
V003,2361,switch,253,253,1472,tracker 1432 -> 1472 on gt 253
V003,2361,switch,558,558,2008,tracker 1775 -> 2008 on gt 558
V003,2363,switch,253,253,1432,tracker 1472 -> 1432 on gt 253
V003,2374,switch,253,253,1472,tracker 1432 -> 1472 on gt 253
V003,2377,switch,610,610,1598,tracker 1753 -> 1598 on gt 610
V003,2378,reuse,613,610,1598,tracker 1598 matched gt 613 (last frame 2376) now gt 610
V003,2381,switch,230,230,1555,tracker 1665 -> 1555 on gt 230
V003,2381,switch,254,254,1907,tracker 1468 -> 1907 on gt 254
V003,2381,switch,576,576,2023,tracker 1819 -> 2023 on gt 576
V003,2382,switch,253,253,1404,tracker 1472 -> 1404 on gt 253
V003,2382,reuse,618,230,1555,tracker 1555 matched gt 618 (last frame 2350) now gt 230
V003,2382,reuse,638,254,1907,tracker 1907 matched gt 638 (last frame 2313) now gt 254
V003,2383,switch,253,253,1472,tracker 1472 -> 1472 on gt 253
V003,2384,switch,716,716,1982,tracker 1988 -> 1982 on gt 716
V003,2384,switch,723,723,1988,tracker 1982 -> 1988 on gt 723
V003,2385,reuse,723,716,1982,tracker 1982 matched gt 723 (last frame 2383) now gt 716
V003,2385,reuse,716,723,1988,tracker 1988 matched gt 716 (last frame 2383) now gt 723
V003,2391,switch,139,139,1880,tracker 1787 -> 1880 on gt 139
V003,2391,switch,140,140,1787,tracker 1880 -> 1787 on gt 140
V003,2392,reuse,140,139,1880,tracker 1880 matched gt 140 (last frame 2390) now gt 139
V003,2392,reuse,139,140,1787,tracker 1787 matched gt 139 (last frame 2384) now gt 140
V003,2393,switch,254,254,1468,tracker 1907 -> 1468 on gt 254
V003,2394,switch,226,226,1449,tracker 1590 -> 1449 on gt 226
V003,2395,reuse,702,226,1449,tracker 1449 matched gt 702 (last frame 2367) now gt 226
V003,2401,switch,140,140,1796,tracker 1787 -> 1796 on gt 140
V003,2401,switch,142,142,1787,tracker 1796 -> 1787 on gt 142
V003,2401,switch,221,221,1495,tracker 1597 -> 1495 on gt 221
V003,2402,reuse,142,140,1796,tracker 1796 matched gt 142 (last frame 2400) now gt 140
